,Unnamed: 0,genus,phylum,early_interval,occurrence_no,record_type,reid_no,flags,collection_no,accepted_rank,accepted_no,late_interval,reference_no,paleomodel,geoplate,paleoage,paleolng,paleolat,phylum_no,class.x,class_no,order_no,family_no,genus_no,subgenus_no,genus_id,max_ma,min_ma,fad,lad,class.y,order,family,fad_age,lad_age
1497,1498,Donezella,Chlorophyta,Pennsylvanian,714695,occ,,,76630,genus,111653,Pennsylvanian,25909,gplates,304,mid,4.81,-17.03,54811,Chlorophyceae,54452,111655,111654,111653,,111653,323.2,298.9,358.9,298.9,Chlorophyceae,Paleosiphonocladales,Donezellidae,330.9,272.3
1498,1499,Dromastacheoides,Rhodophyta,Mississippian,714736,occ,,,76632,genus,112432,Mississippian,25911,gplates,304,mid,5.12,-29.15,54808,Rhodophyceae,54185,NO,112433,112432,,112432,358.9,323.2,358.9,358.9,Rhodophyceae,NO_ORDER_SPECIFIED,Aoujgaliaceae,330.9,323.2
1499,1500,Dvinella,Chlorophyta,Pennsylvanian,1547472,occ,,,218292,genus,112868,Pennsylvanian,75646,gplates,504,mid,30.99,-25.41,54811,Chlorophyceae,54452,54326,111107,112868,,112868,323.2,298.9,358.9,323.2,Chlorophyceae,Dasycladales,Beresellaceae,330.9,298.9
1500,1501,Dvinella,Chlorophyta,Mississippian,716316,occ,,,76885,genus,112868,Mississippian,25999,gplates,714,mid,-6.0,-35.61,54811,Chlorophyceae,54452,54326,111107,112868,,112868,358.9,323.2,358.9,323.2,Chlorophyceae,Dasycladales,Beresellaceae,330.9,298.9
1501,1502,Dvinella,Chlorophyta,Pennsylvanian,716323,occ,,,76888,genus,112868,Pennsylvanian,25999,gplates,714,mid,2.71,-17.97,54811,Chlorophyceae,54452,54326,111107,112868,,112868,323.2,298.9,358.9,323.2,Chlorophyceae,Dasycladales,Beresellaceae,330.9,298.9
1502,1503,Dvinella,Chlorophyta,Mississippian,714740,occ,,,76632,genus,112868,Mississippian,25911,gplates,304,mid,5.12,-29.15,54811,Chlorophyceae,54452,54326,111107,112868,,112868,358.9,323.2,358.9,323.2,Chlorophyceae,Dasycladales,Beresellaceae,330.9,298.9
1503,1504,Dvinella,Chlorophyta,Pennsylvanian,598103,occ,,,63384,genus,112868,Pennsylvanian,18237,gplates,302,mid,27.94,10.86,54811,Chlorophyceae,54452,54326,111107,112868,,112868,323.2,298.9,358.9,323.2,Chlorophyceae,Dasycladales,Beresellaceae,330.9,298.9
1504,1505,Dzhulfanella,Rhodophyta,Guadalupian,977923,occ,,,88708,genus,199505,Guadalupian,27321,gplates,512,mid,53.94,-0.98,54808,Rhodophyceae,54185,NO,199504,199505,,199505,272.3,259.9,272.3,259.9,Rhodophyceae,NO_ORDER_SPECIFIED,Dzhulfanellaceae,265.1,254.17
1505,1506,Dzhulfanella,Rhodophyta,Guadalupian,977916,occ,,,116771,genus,199505,Guadalupian,27321,gplates,512,mid,54.1,-1.31,54808,Rhodophyceae,54185,NO,199504,199505,,199505,272.3,259.9,272.3,259.9,Rhodophyceae,NO_ORDER_SPECIFIED,Dzhulfanellaceae,265.1,254.17
1506,1507,Dzhulfanella,Rhodophyta,Lopingian,977928,occ,,,97229,genus,199505,Lopingian,27321,gplates,512,mid,55.68,3.45,54808,Rhodophyceae,54185,NO,199504,199505,,199505,259.9,252.17,272.3,259.9,Rhodophyceae,NO_ORDER_SPECIFIED,Dzhulfanellaceae,265.1,254.17
1507,1508,Dzhulfanella,Rhodophyta,Guadalupian,977906,occ,,,116758,genus,199505,Guadalupian,27321,gplates,512,mid,54.02,-1.89,54808,Rhodophyceae,54185,NO,199504,199505,,199505,272.3,259.9,272.3,259.9,Rhodophyceae,NO_ORDER_SPECIFIED,Dzhulfanellaceae,265.1,254.17
1508,1509,Dzhulfanella,Rhodophyta,Guadalupian,977914,occ,,,116780,genus,199505,Guadalupian,27321,gplates,512,mid,54.02,-1.89,54808,Rhodophyceae,54185,NO,199504,199505,,199505,272.3,259.9,272.3,259.9,Rhodophyceae,NO_ORDER_SPECIFIED,Dzhulfanellaceae,265.1,254.17
1509,1510,Dzhulfanella,Rhodophyta,Lopingian,977932,occ,,,88704,genus,199505,Lopingian,27321,gplates,512,mid,55.56,4.37,54808,Rhodophyceae,54185,NO,199504,199505,,199505,259.9,252.17,272.3,259.9,Rhodophyceae,NO_ORDER_SPECIFIED,Dzhulfanellaceae,265.1,254.17
1510,1511,Egericodium,Chlorophyta,Upper Triassic,490003,occ,,,49417,genus,85957,Upper Triassic,13207,gplates,503,mid,54.13,-16.97,54811,Ulvophyceae,55084,56967,54451,85957,,85957,237.0,201.3,247.2,237.0,Ulvophyceae,Bryopsidales,Halimedaceae,242.0,208.5
1511,1512,Egericodium,Chlorophyta,Middle Triassic,432596,occ,,,42258,genus,85957,Middle Triassic,11253,gplates,308,mid,39.55,12.21,54811,Ulvophyceae,55084,56967,54451,85957,,85957,247.2,237.0,247.2,237.0,Ulvophyceae,Bryopsidales,Halimedaceae,242.0,208.5
1512,1513,Egericodium,Chlorophyta,Upper Triassic,685662,occ,,,73849,genus,85957,Upper Triassic,24754,gplates,504,mid,33.16,10.45,54811,Ulvophyceae,55084,56967,54451,85957,,85957,237.0,201.3,247.2,237.0,Ulvophyceae,Bryopsidales,Halimedaceae,242.0,208.5
1513,1514,Elianella,Rhodophyta,Paleocene,1538339,occ,,,216107,genus,98792,Paleocene,74642,gplates,305,mid,23.67,38.8,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1514,1515,Elianella,Rhodophyta,Paleocene,1538349,occ,,,216109,genus,98792,Paleocene,74642,gplates,305,mid,23.67,38.8,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1515,1516,Elianella,Rhodophyta,Paleocene,1538594,occ,,,216157,genus,98792,Paleocene,74642,gplates,305,mid,26.13,38.45,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1516,1517,Elianella,Rhodophyta,Upper Cretaceous,807449,occ,,,88271,genus,98792,Upper Cretaceous,29614,gplates,305,mid,26.34,37.27,54808,Florideophyceae,273057,54334,54322,98792,,98792,100.5,66.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1517,1518,Elianella,Rhodophyta,Paleocene,1537919,occ,,,216059,genus,98792,Paleocene,74642,gplates,308,mid,25.85,31.75,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1518,1519,Elianella,Rhodophyta,Paleocene,1537886,occ,,,216054,genus,98792,Paleocene,74642,gplates,308,mid,26.39,31.14,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1519,1520,Elianella,Rhodophyta,Paleocene,1537873,occ,,,216049,genus,98792,Paleocene,74642,gplates,308,mid,25.64,32.36,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1520,1521,Elianella,Rhodophyta,Paleocene,1538466,occ,,,216124,genus,98792,Paleocene,74642,gplates,305,mid,24.58,38.7,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1521,1522,Elianella,Rhodophyta,Paleocene,1537939,occ,,,216062,genus,98792,Paleocene,74642,gplates,308,mid,25.76,32.05,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1522,1523,Elianella,Rhodophyta,Paleocene,1538472,occ,,,216126,genus,98792,Paleocene,74642,gplates,305,mid,24.62,38.36,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1523,1524,Elianella,Rhodophyta,Paleocene,1537961,occ,,,216063,genus,98792,Paleocene,74642,gplates,308,mid,25.76,32.05,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1524,1525,Elianella,Rhodophyta,Paleocene,1538409,occ,,,216115,genus,98792,Paleocene,74642,gplates,305,mid,23.74,38.8,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1525,1526,Elianella,Rhodophyta,Paleocene,1537839,occ,,,216028,genus,98792,Paleocene,74642,gplates,308,mid,25.48,31.68,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1526,1527,Elianella,Rhodophyta,Paleocene,1537979,occ,,,216067,genus,98792,Paleocene,74642,gplates,308,mid,25.76,32.05,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1527,1528,Elianella,Rhodophyta,Paleocene,1538608,occ,,,216160,genus,98792,Paleocene,74642,gplates,308,mid,28.8,30.51,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1528,1529,Elianella,Rhodophyta,Paleocene,1537837,occ,,,216027,genus,98792,Paleocene,74642,gplates,308,mid,26.19,30.95,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1529,1530,Elianella,Rhodophyta,Paleocene,1538438,occ,,,216118,genus,98792,Paleocene,74642,gplates,305,mid,23.74,38.8,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1530,1531,Elianella,Rhodophyta,Paleocene,1537896,occ,,,216056,genus,98792,Paleocene,74642,gplates,308,mid,25.76,32.05,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1531,1532,Elianella,Rhodophyta,Paleocene,1537853,occ,,,216046,genus,98792,Paleocene,74642,gplates,308,mid,25.66,32.03,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1532,1533,Elianella,Rhodophyta,Paleocene,1538552,occ,,,216152,genus,98792,Paleocene,74642,gplates,305,mid,25.28,38.77,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1533,1534,Elianella,Rhodophyta,Paleocene,1537816,occ,,,216023,genus,98792,Paleocene,74642,gplates,308,mid,26.19,30.95,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1534,1535,Elianella,Rhodophyta,Paleocene,1538275,occ,,,216099,genus,98792,Paleocene,74642,gplates,305,mid,23.59,38.5,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1535,1536,Elianella,Rhodophyta,Paleocene,1538284,occ,,,216101,genus,98792,Paleocene,74642,gplates,305,mid,23.52,38.69,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1536,1537,Elianella,Rhodophyta,Paleocene,806915,occ,,,88185,genus,98792,Paleocene,29614,gplates,305,mid,23.53,38.7,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1537,1538,Elianella,Rhodophyta,Paleocene,1538544,occ,,,216151,genus,98792,Paleocene,74642,gplates,305,mid,24.53,38.87,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1538,1539,Elianella,Rhodophyta,Paleocene,1538585,occ,,,216156,genus,98792,Paleocene,74642,gplates,305,mid,26.13,38.45,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1539,1540,Elianella,Rhodophyta,Paleocene,806877,occ,,,88184,genus,98792,Paleocene,29614,gplates,305,mid,23.72,38.81,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1540,1541,Elianella,Rhodophyta,Paleocene,1537964,occ,,,216064,genus,98792,Paleocene,74642,gplates,308,mid,25.85,31.75,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1541,1542,Elianella,Rhodophyta,Lower Cretaceous,1214361,occ,,,157860,genus,98792,Lower Cretaceous,51897,gplates,201,mid,1.52,-7.36,54808,Florideophyceae,273057,54334,54322,98792,,98792,145.0,100.5,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1542,1543,Elianella,Rhodophyta,Paleocene,639767,occ,,,68902,genus,98792,Paleocene,19892,gplates,304,mid,7.58,32.0,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1543,1544,Elianella,Rhodophyta,Paleocene,807471,occ,,,88272,genus,98792,Paleocene,29614,gplates,305,mid,23.48,38.68,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1544,1545,Elianella,Rhodophyta,Paleocene,1537852,occ,,,216045,genus,98792,Paleocene,74642,gplates,308,mid,25.65,32.02,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1545,1546,Elianella,Rhodophyta,Paleocene,1538332,occ,,,216105,genus,98792,Paleocene,74642,gplates,305,mid,23.66,38.8,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1546,1547,Elianella,Rhodophyta,Paleocene,1538611,occ,,,216162,genus,98792,Paleocene,74642,gplates,308,mid,28.8,30.51,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1547,1548,Elianella,Rhodophyta,Paleocene,1538527,occ,,,216148,genus,98792,Paleocene,74642,gplates,305,mid,24.62,38.36,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1548,1549,Elianella,Rhodophyta,Paleocene,1538441,occ,,,216119,genus,98792,Paleocene,74642,gplates,305,mid,23.74,38.8,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1549,1550,Elianella,Rhodophyta,Paleocene,1538617,occ,,,216163,genus,98792,Paleocene,74642,gplates,308,mid,28.74,30.83,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1550,1551,Elianella,Rhodophyta,Paleocene,1538268,occ,,,216098,genus,98792,Paleocene,74642,gplates,305,mid,23.49,38.68,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1551,1552,Elianella,Rhodophyta,Paleocene,1538533,occ,,,216149,genus,98792,Paleocene,74642,gplates,305,mid,24.62,38.36,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1552,1553,Elianella,Rhodophyta,Upper Cretaceous,1152335,occ,,,147177,genus,98792,Upper Cretaceous,47496,gplates,308,mid,30.79,26.52,54808,Florideophyceae,273057,54334,54322,98792,,98792,100.5,66.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1553,1554,Elianella,Rhodophyta,Paleocene,1537925,occ,,,216060,genus,98792,Paleocene,74642,gplates,308,mid,25.85,31.75,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1554,1555,Elianella,Rhodophyta,Paleocene,1537821,occ,,,216024,genus,98792,Paleocene,74642,gplates,308,mid,25.48,31.68,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1555,1556,Elianella,Rhodophyta,Paleocene,1537823,occ,,,216025,genus,98792,Paleocene,74642,gplates,308,mid,25.48,31.68,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1556,1557,Elianella,Rhodophyta,Paleocene,1538451,occ,,,216121,genus,98792,Paleocene,74642,gplates,305,mid,25.14,37.47,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1557,1558,Elianella,Rhodophyta,Paleocene,1537805,occ,,,216022,genus,98792,Paleocene,74642,gplates,308,mid,26.42,30.7,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1558,1559,Elianella,Rhodophyta,Paleocene,1538580,occ,,,216155,genus,98792,Paleocene,74642,gplates,305,mid,25.32,38.77,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1559,1560,Elianella,Rhodophyta,Paleocene,1538570,occ,,,216154,genus,98792,Paleocene,74642,gplates,305,mid,25.24,38.95,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1560,1561,Elianella,Rhodophyta,Paleocene,1538477,occ,,,216127,genus,98792,Paleocene,74642,gplates,305,mid,24.62,38.36,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1561,1562,Elianella,Rhodophyta,Paleocene,1538321,occ,,,216103,genus,98792,Paleocene,74642,gplates,305,mid,23.52,38.69,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1562,1563,Elianella,Rhodophyta,Paleocene,1538398,occ,,,216114,genus,98792,Paleocene,74642,gplates,305,mid,23.74,38.8,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1563,1564,Elianella,Rhodophyta,Paleocene,1537796,occ,,,216021,genus,98792,Paleocene,74642,gplates,308,mid,26.19,30.95,54808,Florideophyceae,273057,54334,54322,98792,,98792,66.0,56.0,145.0,66.0,Florideophyceae,Corallinales,Solenoporaceae,113.0,56.0
1564,1565,Endoina,Chlorophyta,Guadalupian,977876,occ,,,82115,genus,199515,Guadalupian,27321,gplates,512,mid,52.59,-5.0,54811,Chlorophyceae,54452,54326,54325,199515,,199515,272.3,259.9,272.3,272.3,Chlorophyceae,Dasycladales,Dasycladaceae,268.8,265.1
1565,1566,Endoina,Chlorophyta,Guadalupian,977891,occ,,,88706,genus,199515,Guadalupian,27321,gplates,512,mid,52.55,-4.72,54811,Chlorophyceae,54452,54326,54325,199515,,199515,272.3,259.9,272.3,272.3,Chlorophyceae,Dasycladales,Dasycladaceae,268.8,265.1
1566,1567,Endoina,Chlorophyta,Guadalupian,977881,occ,,,82257,genus,199515,Guadalupian,27321,gplates,512,mid,52.53,-4.96,54811,Chlorophyceae,54452,54326,54325,199515,,199515,272.3,259.9,272.3,272.3,Chlorophyceae,Dasycladales,Dasycladaceae,268.8,265.1
1567,1568,Eogoniolina,Chlorophyta,Guadalupian,430931,occ,,,42091,genus,408112,Guadalupian,11209,gplates,715,mid,20.04,-4.25,54811,Chlorophyceae,54452,54326,54325,408112,,408112,272.3,259.9,272.3,272.3,Chlorophyceae,Dasycladales,Dasycladaceae,268.8,265.1
1568,1569,Eovelebitella,Chlorophyta,Mississippian,364909,occ,,,34565,genus,112852,Mississippian,9124,gplates,305,mid,4.94,-32.41,54811,Chlorophyceae,54452,54326,83006,112852,,112852,358.9,323.2,358.9,358.9,Chlorophyceae,Dasycladales,Diploporaceae,336.0,326.4
1569,1570,Epimastopora,Chlorophyta,Cisuralian,1349354,occ,,,182688,genus,56428,Cisuralian,60899,gplates,402,mid,73.76,18.94,54811,Chlorophyceae,54452,54326,81561,56428,,56428,298.9,272.3,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1570,1571,Epimastopora,Chlorophyta,Cisuralian,1349094,occ,,,182821,genus,56428,Cisuralian,60899,gplates,402,mid,73.76,18.94,54811,Chlorophyceae,54452,54326,81561,56428,,56428,298.9,272.3,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1571,1572,Epimastopora,Chlorophyta,Pennsylvanian,1542952,occ,,,217123,genus,56428,Pennsylvanian,75320,gplates,101,mid,-25.15,0.98,54811,Chlorophyceae,54452,54326,81561,56428,,56428,323.2,298.9,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1572,1573,Epimastopora,Chlorophyta,Pennsylvanian,1542906,occ,,,217102,genus,56428,Pennsylvanian,75320,gplates,101,mid,-27.55,-0.89,54811,Chlorophyceae,54452,54326,81561,56428,,56428,323.2,298.9,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1573,1574,Epimastopora,Chlorophyta,Cisuralian,807400,occ,,,88263,genus,56428,Cisuralian,27426,gplates,506,mid,54.79,-47.58,54811,Chlorophyceae,54452,54326,81561,56428,,56428,298.9,272.3,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1574,1575,Epimastopora,Chlorophyta,Cisuralian,1442272,occ,,,201387,genus,56428,Cisuralian,68927,gplates,510,mid,39.32,7.03,54811,Chlorophyceae,54452,54326,81561,56428,,56428,298.9,272.3,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1575,1576,Epimastopora,Chlorophyta,Pennsylvanian,1542955,occ,,,217125,genus,56428,Pennsylvanian,75320,gplates,101,mid,-25.44,2.54,54811,Chlorophyceae,54452,54326,81561,56428,,56428,323.2,298.9,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1576,1577,Epimastopora,Chlorophyta,Upper Triassic,395088,occ,,,38018,genus,56428,Upper Triassic,10130,gplates,307,mid,30.32,5.7,54811,Chlorophyceae,54452,54326,81561,56428,,56428,237.0,201.3,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1577,1578,Epimastopora,Chlorophyta,Guadalupian,1547161,occ,,,218202,genus,56428,Guadalupian,75673,gplates,714,mid,12.45,-13.37,54811,Chlorophyceae,54452,54326,81561,56428,,56428,272.3,259.9,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1578,1579,Epimastopora,Chlorophyta,Guadalupian,977882,occ,,,82257,genus,56428,Guadalupian,27321,gplates,512,mid,52.53,-4.96,54811,Chlorophyceae,54452,54326,81561,56428,,56428,272.3,259.9,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1579,1580,Epimastopora,Chlorophyta,Pennsylvanian,1547482,occ,,,218293,genus,56428,Pennsylvanian,75646,gplates,504,mid,30.99,-25.41,54811,Chlorophyceae,54452,54326,81561,56428,,56428,323.2,298.9,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
1580,1581,Epimastopora,Chlorophyta,Pennsylvanian,1547470,occ,,,218292,genus,56428,Pennsylvanian,75646,gplates,504,mid,30.99,-25.41,54811,Chlorophyceae,54452,54326,81561,56428,,56428,323.2,298.9,358.9,145.0,Chlorophyceae,Dasycladales,Seletonellaceae,330.9,136.4
