reference,publication_year,eon,era,period,epoch,age,framework,depo_env1,depo_env2,depo_env3,paleo_lat,paleo_long,modern_lat,modern_long,numberOfSamples,NumberOfPointsPerSample,microbial,green_algae,red_algae,prob_alga,calc_alga,sponges,sponges_silica,sponges_archaeocyath,sponges_calc,pelagic_foram,foraminifera,bryozoans,graptolites,cephalopods,annelids,sclerec_corals,rugose_corals,corals,trilobite,ostracods,barnacles,brachiopods,gastropods,bivalves,molluska,echinoderm,echinoids,crinoids,radiolarians,calcispheres,unid_biota,other_metazoans,skeletal_total,alga+micro_total,animals_total,protists_total,total_animals_new,total_protists_new,total_alga_new,ooids,peloids,cement,micrite,siliciclastics,fecal_pellets,other_abiotic,Pore Space,organic_matter,Glauconite and other minerals,Vertebrate fossils,Phosphates,Glauconite,carbonate_clasts,mean_ma,Dolomite,Pyrite,Cortoids,alga_total,Anhydrite,Paleocontinents1
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,,,47.0,96.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,2.6666666666666665,97.33333333333333,0.0,,0.0,,,,,,,,513.2,,,,,,Terrane
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,9.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,23.0,67.5,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,1.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,17.5,80.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Pruss et al,2010,Phanerozoic,Paleozoic,Cambrian,Furongian,,platform,innerPlatform,peritidal,,,,48.0,-59.0,1,200.0,21.5,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,15.0,,,,,2.5,,17.5,0.0,17.5,0.0,17.5,-1.0,-1.0,0.0,0.0,4.0,56.99999999999999,,,0.0,,,,,,,,513.2,,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,6.666666666666667,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,12.0,2.6666666666666665,71.66666666666667,,,0.0,,,,,,,,513.2,6.666666666666667,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-118.0,1,200.0,0.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,1.5,98.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-118.0,1,200.0,52.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,0.0,48.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-118.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,1.0,99.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-118.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,2.0,98.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-118.0,1,200.0,2.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,2.0,95.5,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-118.0,1,200.0,0.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,15.5,84.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,2.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,0.0,0.5,95.0,,,,,,,,,,513.2,,,,,2.5,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,17.666666666666668,10.0,72.33333333333333,,,0.0,,,,,,,,513.2,0.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,2.0,,,,,,,0.5,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.5,0.0,0.5,0.0,0.5,-1.0,-1.0,,,0.5,97.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,28.333333333333332,2.0,69.33333333333333,,,0.3333333333333333,,,,,,,,513.2,0.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,43.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,0.0,9.333333333333334,47.666666666666664,,,0.0,,,,,,,,513.2,0.0,,,,,Laurentia
Hicks and Rowland,2009,Phanerozoic,Paleozoic,Cambrian,Series 2,,platform,innerPlatform,peritidal,,,,30.0,107.0,1,400.0,0.0,,,,,,,20.0,,,,,,,,,,,0.0,,,,,,,,,,,,4.0,,24.0,0.0,24.0,0.0,24.0,-1.0,-1.0,4.0,1.7,18.7,32.7,8.2,,,,,,,,,,513.2,9.7,,,,,South China
Pruss et al,2010,Phanerozoic,Paleozoic,Cambrian,Furongian,,platform,innerPlatform,peritidal,,,,48.0,-59.0,1,190.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.5263157894736842,0.0,28.947368421052634,64.21052631578948,,,6.315789473684211,,,,,,,,513.2,,,,,,Laurentia
Pruss et al,2010,Phanerozoic,Paleozoic,Cambrian,Furongian,,platform,innerPlatform,peritidal,,,,48.0,-59.0,1,198.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,67.67676767676768,0.0,26.767676767676768,5.555555555555555,,,0.0,,,,,,,,513.2,,,,,,Laurentia
Pruss et al,2010,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,48.0,-59.0,1,200.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,47.0,0.0,51.0,2.0,,,0.0,,,,,,,,513.2,,,,,,Laurentia
Pruss et al,2010,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,48.0,-59.0,1,200.0,17.5,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,7.000000000000001,75.5,,,0.0,,,,,,,,513.2,,,,,,Laurentia
Pruss et al,2010,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,48.0,-59.0,1,200.0,1.5,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,4.0,0.0,11.5,26.5,,,56.49999999999999,,,,,,,,513.2,,,,,,Laurentia
Pruss et al,2010,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,48.0,-59.0,1,200.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,513.2,,,,,,Laurentia
Hicks and Rowland,2009,Phanerozoic,Paleozoic,Cambrian,Series 2,,platform,innerPlatform,peritidal,,,,30.0,107.0,1,400.0,0.0,,,,,,,12.7,,,,,,,,,,,2.0,,,,,,,,,,,,7.2,,21.9,0.0,21.9,0.0,21.9,-1.0,-1.0,0.0,1.0,16.7,21.0,9.7,,,,,,,,,,513.2,29.5,,,,,South China
Pruss et al,2021,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,reef,,,,37.0,-117.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,20.0,,3.0,23.0,,,3.5,,0.0,,,,,,513.2,50.5,,,,,Laurentia
Pruss et al,2021,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,reef,,,,37.0,-117.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,25.0,71.5,,,0.5,,2.5,,,,,,513.2,0.5,,,,,Laurentia
Pruss et al,2021,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,reef,,,,37.0,-117.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,12.5,84.0,,,0.0,,0.5,,,,,,513.2,3.0,,,,,Laurentia
Pruss et al,2021,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,reef,,,,37.0,-117.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,17.5,78.0,,,0.0,,0.0,,,,,,513.2,4.5,,,,,Laurentia
Pruss et al,2021,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,reef,,,,37.0,-117.0,1,300.0,16.5,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,36.0,44.5,,,0.0,,0.0,,,,,,513.2,3.0,,,,,Laurentia
Pruss et al,2021,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,reef,,,,37.0,-117.0,1,300.0,89.5,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,7.5,0.0,,,1.5,,1.5,,,,,,513.2,0.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,4.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,0.0,95.5,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,2.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,0.5,96.0,1.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,1.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,1.0,98.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,3.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.5,,,,,,,0.5,0.0,0.5,0.0,0.5,-1.0,-1.0,,,9.0,88.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,16.666666666666668,8.0,69.66666666666667,,,1.3333333333333333,,,,,,,,513.2,4.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,12.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,20.666666666666668,20.0,37.666666666666664,,,0.0,,,,,,,,513.2,9.333333333333334,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.6666666666666666,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,9.333333333333334,6.0,70.66666666666667,,,0.3333333333333333,,,,,,,,513.2,12.666666666666666,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,16.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,43.666666666666664,12.333333333333334,17.0,,,10.666666666666666,,,,,,,,513.2,0.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,54.666666666666664,6.666666666666667,37.333333333333336,,,0.3333333333333333,,,,,,,,513.2,0.6666666666666666,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,19.0,8.333333333333334,69.33333333333333,,,0.0,,,,,,,,513.2,3.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,0.0,1.3333333333333333,97.66666666666667,,,0.6666666666666666,,,,,,,,513.2,0.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,,,47.0,96.0,1,300.0,19.333333333333332,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,,0.3333333333333333,79.33333333333333,0.6666666666666666,,0.0,,,,,,,,513.2,,,,,,Terrane
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,,,46.0,96.0,1,300.0,0.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,,5.333333333333333,94.33333333333333,0.0,,0.0,,,,,,,,513.2,,,,,,Terrane
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Terreneuvian,,ramp,innerRamp,patchReefs,,,,46.0,96.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.3333333333333333,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,,13.666666666666666,86.0,0.0,,0.0,,,,,,,,513.2,,,,,,Terrane
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,3.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.5,,,,,,,0.5,0.0,0.5,0.0,0.5,-1.0,-1.0,,,19.0,77.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,0.0,,,,,,,0.5,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.5,0.0,0.5,0.0,0.5,-1.0,-1.0,,,10.5,89.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,7.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,0.0,93.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,5.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.5,,,,,,,0.5,0.0,0.5,0.0,0.5,-1.0,-1.0,,,4.0,90.5,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,18.0,5.666666666666667,69.33333333333333,,,6.666666666666667,,,,,,,,513.2,0.0,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,peritidal,,,,37.0,-117.0,1,300.0,0.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-1.0,-1.0,,20.0,2.6666666666666665,58.0,,,0.6666666666666666,,,,,,,,513.2,18.333333333333332,,,,,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,10.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,0.0,6.5,82.0,,,,,,,,,,513.2,,,,,1.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,6.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,2.0,11.0,80.0,,,,,,,,,,513.2,,,,,0.5,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,3.5,96.5,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,0.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,3.5,96.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,10.5,89.5,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,1.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,8.5,90.5,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,1.0,99.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Cordie thesis,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,patchReefs,,,,37.0,-117.0,1,200.0,7.5,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,,1.5,91.0,0.0,,,,,,,,,,513.2,,,,,0.0,Laurentia
Pruss et al,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,platform,platformMargin,reef,,,,37.0,-117.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,9.0,,,2.5,,,,1.0,,,,,5.0,0.0,17.5,0.0,17.5,0.0,17.5,-1.0,-1.0,,1.0,20.5,43.5,7.5,,7.5,,1.5,1.0,,,,,513.2,,,,,,Laurentia
Pruss et al,2019,Phanerozoic,Paleozoic,Cambrian,Series 2,,platform,platformMargin,interReef,,,,37.0,-117.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,10.0,,,0.5,,,,3.0,,,,,4.0,0.5,18.0,0.0,17.5,0.0,17.5,-1.0,-1.0,,2.5,26.5,31.0,1.5,,7.0,,5.5,8.0,,,,,513.2,,,,,,Laurentia
Pruss et al,2021,Phanerozoic,Paleozoic,Cambrian,Series 2,,ramp,innerRamp,reef,,,,37.0,-117.0,1,300.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,6.5,79.0,,,0.0,,0.0,,,,,,513.2,14.5,,,,,Laurentia
Neilsen et al,2022,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,49.0,-59.0,1,150.0,42.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.667,1.333,2.667,34.0,4.0,,0.0,0.0,,0.0,,,,,513.2,,,,,,Laurentia
Pruss and Knoll,2017,Phanerozoic,Paleozoic,Cambrian,Series 3,,ramp,innerRamp,peritidal,,,,36.0,-116.0,1,200.0,48.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.5,,,,,0.0,,0.5,0.0,0.5,0.0,0.5,-1.0,-1.0,0.0,,,39.0,,,12.0,,,,,,,,513.2,,,,,,Laurentia
Pruss and Knoll,2017,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,49.0,-58.0,1,200.0,59.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,,33.0,,,7.5,,,,,,,,513.2,,,,,,Laurentia
Pruss and Knoll,2017,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,49.0,-58.0,1,200.0,45.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,,52.5,,,2.5,,,,,,,,513.2,,,,,,Laurentia
Pruss and Knoll,2017,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,49.0,-58.0,1,200.0,50.5,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,,,46.5,,,3.0,,,,,,,,513.2,,,,,,Laurentia
Pruss and Knoll,2017,Phanerozoic,Paleozoic,Cambrian,Series 3,,platform,innerPlatform,peritidal,,,,49.0,-58.0,1,200.0,25.0,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,,,66.0,,,7.0,,,,,,,,513.2,,,,,,Laurentia
