reference,publication_year,eon,era,period,epoch,age,framework,depo_env1,depo_env2,depo_env3,paleo_lat,paleo_long,modern_lat,modern_long,numberOfSamples,NumberOfPointsPerSample,microbial,green_algae,red_algae,prob_alga,calc_alga,sponges,sponges_silica,sponges_archaeocyath,sponges_calc,pelagic_foram,foraminifera,bryozoans,graptolites,cephalopods,annelids,sclerec_corals,rugose_corals,corals,trilobite,ostracods,barnacles,brachiopods,gastropods,bivalves,molluska,echinoderm,echinoids,crinoids,radiolarians,calcispheres,unid_biota,other_metazoans,skeletal_total,alga.micro_total,animals_total,protists_total,total_animals_new,total_protists_new,total_alga_new,ooids,peloids,cement,micrite,siliciclastics,fecal_pellets,other_abiotic,Pore.Space,organic_matter,Glauconite.and.other.minerals,Vertebrate.fossils,Phosphates,Glauconite,carbonate_clasts,mean_ma,Dolomite,Pyrite,Cortoids,alga_total,Anhydrite,Paleocontinents1,paleo_geography
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,13.4,6.7,,,,,,,,4.8,,,,,18.7,,,,,,,,,11.5,,,,,,,,55.1,20.1,30.2,4.8,30.2,4.8,20.1,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,30.9,16.2,,,,,,,,7.0,,,,,36.5,,,,,,,,,5.9,,,,,,,,96.5,47.1,42.4,7.0,42.4,7.0,47.1,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,backReef,,24.85,-80.61,24.85,-80.61,1,200.0,,22.1,9.9,,,,,,,,2.6,,,,,,,27.9,,,,,,,22.8,,,,,,5.2,,90.5,32.0,55.9,2.6,55.9,2.6,32.0,,,,,,,9.6,,F4,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,backReef,,24.85,-80.61,24.85,-80.61,1,200.0,,21.4,5.3,,,,,,,,6.5,,,,,,,11.8,,,,,,,23.7,,,,,,7.2,,75.9,26.7,42.7,6.5,42.7,6.5,26.7,,,,,,,24.1,,F3,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,20.7,14.0,,,,,,,,2.3,,,,,,,31.0,,,,,,,17.1,,,,,,4.5,,89.6,34.7,52.6,2.3,52.6,2.3,34.7,,,,,,,10.5,,F1,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,28.1,7.5,,,,,,,,4.4,,,,,,,35.2,,,,,,,7.5,,,,,,3.4,,86.1,35.6,46.1,4.4,46.1,4.4,35.6,,,,,,,13.9,,E9,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,15.2,12.1,,,,,,,,5.9,,,,,,,43.3,,,,,,,9.8,,,,,,9.2,,95.5,27.3,62.3,5.9,62.3,5.9,27.3,,,,,,,9.5,,E8,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,backReef,,24.85,-80.61,24.85,-80.61,1,200.0,,25.4,4.2,,,,,,,,8.5,,,,,,,7.0,,,,,,,22.2,,,,,,10.2,,77.5,29.6,39.4,8.5,39.4,8.5,29.6,,,,,,,22.5,,E7,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,46.6,3.7,,,,,,,,0.7,,,,,,,32.0,,,,,,,15.3,,,,,,1.7,,100.0,50.3,49.0,0.7,49.0,0.7,50.3,,,,,,,0.0,,A3,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,20.8,4.9,,,,,,,,9.8,,,,,19.6,,,,,,,,,10.4,,,,,,,,65.5,25.7,30.0,9.8,30.0,9.8,25.7,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,52.0,3.7,,,,,,,,3.3,,,,,,,27.3,,,,,,,11.3,,,,,,2.7,,100.3,55.7,41.3,3.3,41.3,3.3,55.7,,,,,,,0.0,,A2,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,55.7,4.0,,,,,,,,4.7,,,,,,,23.0,,,,,,,12.3,,,,,,2.0,,101.7,59.7,37.3,4.7,37.3,4.7,59.7,,,,,,,0.0,,A1,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,39.7,10.2,,,,,,,,10.2,,,,,1.4,,,,,,,,,9.3,,,,,,,,70.8,49.9,10.7,10.2,10.7,10.2,49.9,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,8.5,30.9,,,,,,,,2.5,,,,,54.4,,,,,,,,,3.2,,,,,,,,99.5,39.4,57.6,2.5,57.6,2.5,39.4,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,16.3,17.6,,,,,,,,3.1,,,,,50.8,,,,,,,,,11.7,,,,,,,,99.5,33.9,62.5,3.1,62.5,3.1,33.9,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,15.5,21.2,,,,,,,,3.4,,,,,54.5,,,,,,,,,4.8,,,,,,,,99.4,36.7,59.3,3.4,59.3,3.4,36.7,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,51.0,15.0,,,,,,,,3.9,,,,,21.6,,,,,,,,,8.5,,,,,,,,100.0,66.0,30.1,3.9,30.1,3.9,66.0,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,35.6,22.9,,,,,,,,8.0,,,,,27.6,,,,,,,,,5.9,,,,,,,,100.0,58.5,33.5,8.0,33.5,8.0,58.5,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,21.1,4.1,,,,,,,,22.4,,,,,11.4,,,,,,,,,10.0,,,,,,,,69.0,25.2,21.4,22.4,21.4,22.4,25.2,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,23.0,9.3,,,,,,,,6.5,,,,,49.2,,,,,,,,,10.0,,,,,,,,98.0,32.3,59.2,6.5,59.2,6.5,32.3,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,16.5,7.1,,,,,,,,0.7,,,,,35.9,,,,,,,,,10.7,,,,,,,,70.9,23.6,46.6,0.7,46.6,0.7,23.6,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,5.5,21.6,,,,,,,,3.0,,,,,40.1,,,,,,,,,9.8,,,,,,,,80.0,27.1,49.9,3.0,49.9,3.0,27.1,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,41.8,0.0,,,,,,,,12.7,,,,,4.0,,,,,,,,,14.7,,,,,,,,73.2,41.8,18.7,12.7,18.7,12.7,41.8,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,20.4,7.1,,,,,,,,4.6,,,,,64.5,,,,,,,,,2.1,,,,,,,,98.7,27.5,66.6,4.6,66.6,4.6,27.5,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,37.2,12.8,,,,,,,,3.5,,,,,37.5,,,,,,,,,6.5,,,,,,,,97.5,50.0,44.0,3.5,44.0,3.5,50.0,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,15.1,15.5,,,,,,,,4.5,,,,,53.9,,,,,,,,,11.0,,,,,,,,100.0,30.6,64.9,4.5,64.9,4.5,30.6,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,32.0,15.2,,,,,,,,4.5,,,,,41.0,,,,,,,,,5.3,,,,,,,,98.0,47.2,46.3,4.5,46.3,4.5,47.2,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,41.6,11.1,,,,,,,,7.6,,,,,35.1,,,,,,,,,4.6,,,,,,,,100.0,52.7,39.7,7.6,39.7,7.6,52.7,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,40.5,11.5,,,,,,,,4.5,,,,,30.0,,,,,,,,,11.0,,,,,,,,97.5,52.0,41.0,4.5,41.0,4.5,52.0,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,31.3,24.7,,,,,,,,1.7,,,,,35.8,,,,,,,,,6.5,,,,,,,,100.0,56.0,42.3,1.7,42.3,1.7,56.0,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,30.9,15.7,,,,,,,,6.1,,,,,37.5,,,,,,,,,7.1,,,,,,,,97.3,46.6,44.6,6.1,44.6,6.1,46.6,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,28.3,5.5,,,,,,,,13.9,,,,,13.9,,,,,,,,,13.4,,,,,,,,75.0,33.8,27.3,13.9,27.3,13.9,33.8,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,backReef,,24.85,-80.61,24.85,-80.61,1,200.0,,47.7,2.0,,,,,,,,5.0,,,,,,,15.3,,,,,,,11.7,,,,,,2.7,,84.4,49.7,29.7,5.0,29.7,5.0,49.7,,,,,,,15.7,,C5,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,27.8,22.2,,,,,,,,11.1,,,,,28.7,,,,,,,,,9.9,,,,,,,,99.7,50.0,38.6,11.1,38.6,11.1,50.0,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,15.7,5.2,,,,,,,,16.7,,,,,11.9,,,,,,,,,12.9,,,,,,,,62.4,20.9,24.8,16.7,24.8,16.7,20.9,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,12.6,14.7,,,,,,,,1.4,,,,,37.3,,,,,,,,,11.9,,,,,,,,77.9,27.3,49.2,1.4,49.2,1.4,27.3,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Kindler and Hearty,1996,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,25.05,-77.4,25.05,-77.4,1,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71,0.0,0.0,0.0,-1.0,-1.0,-1.0,15.48,11.84,5.0,,,,8.96,31.0,ABI,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,11.2,18.7,,,,,,,,3.1,,,,,43.7,,,,,,,,,9.3,,,,,,,,86.0,29.9,53.0,3.1,53.0,3.1,29.9,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,25.5,19.3,,,,,,,,6.4,,,,,44.4,,,,,,,,,4.4,,,,,,,,100.0,44.8,48.8,6.4,48.8,6.4,44.8,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,22.3,13.9,,,,,,,,11.1,,,,,19.5,,,,,,,,,4.8,,,,,,,,71.6,36.2,24.3,11.1,24.3,11.1,36.2,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler,2011,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,-18.0,-159.0,-18.0,-159.0,1,200.0,,8.5813,2.6404,,,,,,,,6.9782,,,,,,,17.6341,,,,,,,16.031,1.0373,,,,,0.0,,52.9023,11.2217,34.7024,6.9782,34.7024,6.9782,11.2217,,0.0,,40.8319,5.7,,0.5658,,,,,,,,0.00585,,,,,,Pacific,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,27.4,13.0,,,,,,,,7.8,,,,,18.3,,,,,,,,,1.9,,,,,,,,68.4,40.4,20.2,7.8,20.2,7.8,40.4,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,8.8,13.6,,,,,,,,2.7,,,,,36.7,,,,,,,,,12.2,,,,,,,,74.0,22.4,48.9,2.7,48.9,2.7,22.4,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,18.0,12.7,,,,,,,,3.1,,,,,52.1,,,,,,,,,7.4,,,,,,,,93.3,30.7,59.5,3.1,59.5,3.1,30.7,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,20.3,28.9,,,,,,,,27.0,,,,,22.8,,,,,,,,,1.0,,,,,,,,100.0,49.2,23.8,27.0,23.8,27.0,49.2,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,24.6,25.0,,,,,,,,1.0,,,,,39.5,,,,,,,,,7.0,,,,,,,,97.1,49.6,46.5,1.0,46.5,1.0,49.6,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,20.7,17.7,,,,,,,,0.0,,,,,36.2,,,,,,,,,3.7,,,,,,,,78.3,38.4,39.9,0.0,39.9,0.0,38.4,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,20.2,9.0,,,,,,,,1.3,,,,,29.3,,,,,,,,,14.6,,,,,,,,74.4,29.2,43.9,1.3,43.9,1.3,29.2,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,21.4,14.2,,,,,,,,25.0,,,,,20.2,,,,,,,,,14.2,,,,,,,,95.0,35.6,34.4,25.0,34.4,25.0,35.6,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,intertidal,16.76,-87.7,16.76,-87.7,1,200.0,,37.9,9.4,,,,,,,,2.5,,,,,18.1,,,,,,,,,6.8,,,,,,,,74.7,47.3,24.9,2.5,24.9,2.5,47.3,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,16.2,3.1,,,,,,,,28.7,,,,,10.0,,,,,,,,,7.5,,,,,,,,65.5,19.3,17.5,28.7,17.5,28.7,19.3,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,22.2,15.7,,,,,,,,18.0,,,,,33.0,,,,,,,,,8.4,,,,,,,,97.3,37.9,41.4,18.0,41.4,18.0,37.9,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,21.3,9.3,,,,,,,,15.1,,,,,23.4,,,,,,,,,10.4,,,,,,,,79.5,30.6,33.8,15.1,33.8,15.1,30.6,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,21.7,6.5,,,,,,,,7.0,,,,,25.2,,,,,,,,,8.0,,,,,,,,68.4,28.2,33.2,7.0,33.2,7.0,28.2,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,backReef,,24.85,-80.61,24.85,-80.61,1,200.0,,58.4,0.8,,,,,,,,0.8,,,,,,,12.6,,,,,,,8.4,,,,,,0.4,,81.4,59.2,21.4,0.8,21.4,0.8,59.2,,,,,,,18.7,,H6,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,46.6,2.1,,,,,,,,7.1,,,,,,,17.8,,,,,,,12.1,,,,,,4.6,,90.3,48.7,34.5,7.1,34.5,7.1,48.7,,,,,,,9.6,,H7,,,,,,0.00585,,,,,,North America,Tropics
Swinchatt,1965,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,platformMargin,reef,,24.85,-80.61,24.85,-80.61,1,200.0,,42.6,4.1,,,,,,,,7.9,,,,,,,21.6,,,,,,,10.3,,,,,,5.2,,91.7,46.7,37.1,7.9,37.1,7.9,46.7,,,,,,,8.2,,H8,,,,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,1.3,,,,,,,,,3.9,,,,,,,,,,,,,,2.7,,,,,,2.9,,10.8,1.3,5.6,3.9,5.6,3.9,1.3,6.3,7.9,,42.8,,32.6,,,,,,Pellet-mud facies,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Gischler and Lomando,1997,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,peritidal,supratidal,16.76,-87.7,16.76,-87.7,1,200.0,,41.5,4.6,,,,,,,,3.0,,,,,1.5,,,,,,,,,10.0,,,,,,,,60.6,46.1,11.5,3.0,11.5,3.0,46.1,,,,,,,,,,,,,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
Purdy vol. 2,1963,Phanerozoic,Cenozoic,Quaternary,Holocene,,platform,innerPlatform,lagoon,,24.7,-78.01,24.7,-78.01,1,200.0,,2.7,0.1,,,,,,,,2.6,,,,,,,0.1,,,,,,,4.1,,,,,,3.2,,12.8,2.8,7.4,2.6,7.4,2.6,2.8,14.9,63.5,,4.5,,4.9,,,,,,Grapestone facies,,,0.00585,,,,,,North America,Tropics
